describe,label,image
"The image features a leaf with a brown and green color scheme, possibly a dead leaf. It is laying on a table, possibly a dining table, and appears to be the main focus of the scene. The leaf is quite large, covering a significant portion of the table's surface.",2,../dataset/CornDataset/data/train/Gray_Leaf_Spot/Corn_Gray_Spot (124).JPG
"The image features a close-up view of a leaf with a green stem, showcasing its texture and details. The leaf is large and occupies most of the image, with its stem extending from the center towards the bottom. The leaf appears to be a part of a plant, possibly a tree, and its texture and color are vibrant and eye-catching.",2,../dataset/CornDataset/data/train/Gray_Leaf_Spot/Corn_Gray_Spot (125).jpg
"The image features a close-up of a leaf with a green stem, showcasing its texture and details. The leaf is large and has a brown spot on it, possibly indicating some damage or wear. The leaf appears to be in a natural setting, possibly a garden or outdoor environment.",2,../dataset/CornDataset/data/train/Gray_Leaf_Spot/Corn_Gray_Spot (126).JPG
"The image features a large, curved, and twisted piece of green wood, possibly a tree branch or a piece of bamboo. The wood appears to be weathered and has a unique, wavy shape, giving it a distinct appearance. The green color of the wood adds a vibrant touch to the scene.",2,../dataset/CornDataset/data/train/Gray_Leaf_Spot/Corn_Gray_Spot (127).JPG
"The image features a close-up view of a leaf with numerous small holes or bumps on it. The leaf appears to be green and is likely a plant or a piece of a plant, such as a leaf or a stem. The holes are scattered across the leaf, with some appearing larger than others. The leaf is the main focus of the image, and the holes create a unique texture and pattern on its surface.",2,../dataset/CornDataset/data/train/Gray_Leaf_Spot/Corn_Gray_Spot (128).JPG
"The image features a leaf with a lot of holes and spots on it, giving it a somewhat damaged appearance. The leaf is green and appears to be in a close-up view. The holes are scattered all over the leaf, with some located near the center, while others are found closer to the edges. The leaf's texture and color create a unique and intriguing visual effect.",2,../dataset/CornDataset/data/train/Gray_Leaf_Spot/Corn_Gray_Spot (129).JPG
"The image features a close-up view of a leaf with a green stem and a brown spot. The leaf is large and appears to be a part of a plant. The brown spot is located towards the center of the leaf, and the green stem is visible along the bottom of the leaf. The overall scene gives a sense of a plant in the process of growing or maturing.",2,../dataset/CornDataset/data/train/Gray_Leaf_Spot/Corn_Gray_Spot (132).jpg
"The image features a close-up view of a leaf with a green color and a wavy texture. The leaf appears to be a part of a larger plant, possibly a tree. The leaf is positioned in the center of the image, with a slightly curved shape. The overall appearance of the leaf suggests that it is in a natural setting, possibly a forest or a garden.",2,../dataset/CornDataset/data/train/Gray_Leaf_Spot/Corn_Gray_Spot (134).JPG
"The image features a large, green leaf with a yellowish hue, possibly a banana leaf. The leaf is slightly curled and has a few brown spots on it. The leaf is placed on a surface, possibly a table, and appears to be in a close-up view. The leaf is the main focus of the image, and it is the only object visible in the frame.",2,../dataset/CornDataset/data/train/Gray_Leaf_Spot/Corn_Gray_Spot (133).JPG
"The image features a large, green leaf with a long, thin stem. The leaf is covered in spots and has a slightly worn appearance, giving it a weathered look. The leaf is placed on a concrete surface, possibly a sidewalk or a table. The leaf's size and the presence of the stem suggest that it could be a part of a plant or a tree.",2,../dataset/CornDataset/data/train/Gray_Leaf_Spot/Corn_Gray_Spot (135).JPG
"The image features a close-up view of a leaf with a green stem, showcasing its texture and details. The leaf appears to be slightly damaged, possibly due to age or environmental factors. The leaf is positioned in the center of the image, and its texture is visible, giving a sense of its structure and composition.",2,../dataset/CornDataset/data/train/Gray_Leaf_Spot/Corn_Gray_Spot (137).JPG
"The image features a close-up view of a leaf with a lot of green spots on it. The leaf is large and appears to be a plant's stem. The spots on the leaf are visible in various sizes and shapes, creating a unique pattern on the plant. The leaf is positioned in the center of the image, drawing attention to its distinctive features.",2,../dataset/CornDataset/data/train/Gray_Leaf_Spot/Corn_Gray_Spot (138).JPG
"The image features a large leaf with a green and brown color scheme. The leaf is prominently displayed, occupying a significant portion of the image. The leaf appears to be slightly curled, giving it a unique shape. The leaf's texture is visible, with its veins and edges clearly visible. The overall composition of the image is a close-up of the leaf, showcasing its intricate details.",2,../dataset/CornDataset/data/train/Gray_Leaf_Spot/Corn_Gray_Spot (139).JPG
"The image features a close-up of a leaf with a green stem, showcasing its texture and details. The leaf is large and appears to be a part of a plant. The leaf is covered in spots, giving it a unique and interesting appearance. The close-up view of the leaf highlights its intricate structure and provides a detailed look at its surface.",2,../dataset/CornDataset/data/train/Gray_Leaf_Spot/Corn_Gray_Spot (141).JPG
"The image features a large, green, and somewhat dirty rock with a wavy, textured surface. The rock appears to be a piece of wood, possibly a tree branch or a piece of driftwood, with a natural and weathered appearance. The green color of the rock suggests that it may have been exposed to water or other elements, giving it a unique and interesting look.",2,../dataset/CornDataset/data/train/Gray_Leaf_Spot/Corn_Gray_Spot (140).JPG
"The image features a close-up view of a leaf, likely from a corn plant, with a green and brown color scheme. The leaf is covered in small, brown spots, giving it a unique and textured appearance. The leaf is large and occupies a significant portion of the image, making it the main focus of the scene.",2,../dataset/CornDataset/data/train/Gray_Leaf_Spot/Corn_Gray_Spot (142).JPG
